ID_coords;lon;lat;date;Tmin;Tmax
1;-3.35;40.48;1950-01-01;4.38;9.67
1;-3.35;40.48;1950-01-02;1.02;10.59
1;-3.35;40.48;1950-01-03;0.39;11.38
1;-3.35;40.48;1950-01-04;2.17;14.73
1;-3.35;40.48;1950-01-05;1.08;13.11
1;-3.35;40.48;1950-01-06;-0.88;10.87
1;-3.35;40.48;1950-01-07;0.11;8.28
1;-3.35;40.48;1950-01-08;2.78;12.06
1;-3.35;40.48;1950-01-09;4.66;9.99
1;-3.35;40.48;1950-01-10;3.56;12.02
1;-3.35;40.48;1950-01-11;1.42;12.34
1;-3.35;40.48;1950-01-12;1.34;13.19
1;-3.35;40.48;1950-01-13;3.07;14.24
1;-3.35;40.48;1950-01-14;2.51;13.02
1;-3.35;40.48;1950-01-15;0.68;12.73
1;-3.35;40.48;1950-01-16;0.12;9.56
1;-3.35;40.48;1950-01-17;1.01;8.91
1;-3.35;40.48;1950-01-18;2.24;7.36
1;-3.35;40.48;1950-01-19;-0.33;7.2
1;-3.35;40.48;1950-01-20;-2.75;3.89
1;-3.35;40.48;1950-01-21;-1.7;4.13
1;-3.35;40.48;1950-01-22;0.04;4.51
1;-3.35;40.48;1950-01-23;0.7;8.3
1;-3.35;40.48;1950-01-24;-2.42;7.36
1;-3.35;40.48;1950-01-25;-1.45;6.22
1;-3.35;40.48;1950-01-26;0.59;6.15
1;-3.35;40.48;1950-01-27;2.29;8.83
1;-3.35;40.48;1950-01-28;0.69;10.4
1;-3.35;40.48;1950-01-29;1.25;10.92
1;-3.35;40.48;1950-01-30;4.36;9.26
1;-3.35;40.48;1950-01-31;2.37;9.21
1;-3.35;40.48;1950-02-01;1.89;9.66
1;-3.35;40.48;1950-02-02;-0.55;9.97
1;-3.35;40.48;1950-02-03;1.36;7.99
1;-3.35;40.48;1950-02-04;4.38;8.64
1;-3.35;40.48;1950-02-05;1.38;10.23
1;-3.35;40.48;1950-02-06;5.55;10.13
1;-3.35;40.48;1950-02-07;1.46;10.35
1;-3.35;40.48;1950-02-08;2.32;11.9
1;-3.35;40.48;1950-02-09;1.39;13.82
1;-3.35;40.48;1950-02-10;0.64;14.19
1;-3.35;40.48;1950-02-11;0.79;11.85
1;-3.35;40.48;1950-02-12;1.39;11.47
1;-3.35;40.48;1950-02-13;1.53;7.29
1;-3.35;40.48;1950-02-14;2.79;9.49
1;-3.35;40.48;1950-02-15;-0.34;12.5
1;-3.35;40.48;1950-02-16;2.04;16.41
1;-3.35;40.48;1950-02-17;3.37;17.67
1;-3.35;40.48;1950-02-18;3.76;18.49
1;-3.35;40.48;1950-02-19;3.31;19.1
1;-3.35;40.48;1950-02-20;3.37;17.92
1;-3.35;40.48;1950-02-21;5.1;18.91
1;-3.35;40.48;1950-02-22;5.99;19.68
1;-3.35;40.48;1950-02-23;5.23;12.62
1;-3.35;40.48;1950-02-24;7.42;14.62
1;-3.35;40.48;1950-02-25;5.85;9
1;-3.35;40.48;1950-02-26;3.93;11.03
1;-3.35;40.48;1950-02-27;4.17;11.08
1;-3.35;40.48;1950-02-28;4.68;13.12
1;-3.35;40.48;1950-03-01;4.5;10.39
1;-3.35;40.48;1950-03-02;-0.02;12.37
1;-3.35;40.48;1950-03-03;-0.94;14.28
1;-3.35;40.48;1950-03-04;1.85;15.96
1;-3.35;40.48;1950-03-05;2.74;17.5
1;-3.35;40.48;1950-03-06;3.73;15.81
1;-3.35;40.48;1950-03-07;1.88;15
1;-3.35;40.48;1950-03-08;2.43;16.64
1;-3.35;40.48;1950-03-09;3.36;18.88
1;-3.35;40.48;1950-03-10;3.28;18.89
1;-3.35;40.48;1950-03-11;3.5;18.23
1;-3.35;40.48;1950-03-12;2.84;17.81
1;-3.35;40.48;1950-03-13;2.82;17.16
1;-3.35;40.48;1950-03-14;4.1;17.6
1;-3.35;40.48;1950-03-15;6.36;18.6
1;-3.35;40.48;1950-03-16;4.81;14.65
1;-3.35;40.48;1950-03-17;8;16.67
1;-3.35;40.48;1950-03-18;7.02;16.24
1;-3.35;40.48;1950-03-19;3.6;13.09
1;-3.35;40.48;1950-03-20;5.6;15.35
1;-3.35;40.48;1950-03-21;6.66;17.12
1;-3.35;40.48;1950-03-22;6.41;20.07
1;-3.35;40.48;1950-03-23;8.5;22.28
1;-3.35;40.48;1950-03-24;8.34;23.01
1;-3.35;40.48;1950-03-25;9.2;24.28
1;-3.35;40.48;1950-03-26;8.11;19.64
1;-3.35;40.48;1950-03-27;6.5;15.51
1;-3.35;40.48;1950-03-28;6.67;14.96
1;-3.35;40.48;1950-03-29;4.36;15.47
1;-3.35;40.48;1950-03-30;4.91;12.32
1;-3.35;40.48;1950-03-31;2.98;10.59
1;-3.35;40.48;1950-04-01;2.15;14.53
1;-3.35;40.48;1950-04-02;3.01;18.41
1;-3.35;40.48;1950-04-03;5.55;17.01
1;-3.35;40.48;1950-04-04;3.24;18.27
1;-3.35;40.48;1950-04-05;4.06;20.7
1;-3.35;40.48;1950-04-06;6.7;22.91
1;-3.35;40.48;1950-04-07;6.82;23.13
1;-3.35;40.48;1950-04-08;7.18;24.53
1;-3.35;40.48;1950-04-09;9.54;26.23
1;-3.35;40.48;1950-04-10;9.49;27.31
1;-3.35;40.48;1950-04-11;10.67;25.13
1;-3.35;40.48;1950-04-12;11.35;17.74
1;-3.35;40.48;1950-04-13;8.23;19.72
1;-3.35;40.48;1950-04-14;5.92;14.19
1;-3.35;40.48;1950-04-15;3.55;13.52
1;-3.35;40.48;1950-04-16;0.58;15.27
1;-3.35;40.48;1950-04-17;3.28;18.16
1;-3.35;40.48;1950-04-18;8.93;16.49
1;-3.35;40.48;1950-04-19;4.09;13.72
1;-3.35;40.48;1950-04-20;5.97;13.84
1;-3.35;40.48;1950-04-21;2.8;15.52
1;-3.35;40.48;1950-04-22;5.64;17.97
1;-3.35;40.48;1950-04-23;5.61;17.45
1;-3.35;40.48;1950-04-24;6.38;20.68
1;-3.35;40.48;1950-04-25;7.14;21.28
1;-3.35;40.48;1950-04-26;7.6;20.76
1;-3.35;40.48;1950-04-27;4.25;17.87
1;-3.35;40.48;1950-04-28;3.63;19.85
1;-3.35;40.48;1950-04-29;6.38;22.62
1;-3.35;40.48;1950-04-30;9.25;24.03
1;-3.35;40.48;1950-05-01;10.04;24.95
1;-3.35;40.48;1950-05-02;9.82;25.71
1;-3.35;40.48;1950-05-03;10.89;26.26
1;-3.35;40.48;1950-05-04;12.08;26.49
1;-3.35;40.48;1950-05-05;9.8;24.33
1;-3.35;40.48;1950-05-06;10.56;25.8
1;-3.35;40.48;1950-05-07;11.28;25.84
1;-3.35;40.48;1950-05-08;10.09;20.51
1;-3.35;40.48;1950-05-09;6.93;19.41
1;-3.35;40.48;1950-05-10;7.86;21.22
1;-3.35;40.48;1950-05-11;10.22;21.92
1;-3.35;40.48;1950-05-12;10.56;15.14
1;-3.35;40.48;1950-05-13;10.16;20.15
1;-3.35;40.48;1950-05-14;9.15;22.35
1;-3.35;40.48;1950-05-15;10.61;19.48
1;-3.35;40.48;1950-05-16;10.98;20.01
1;-3.35;40.48;1950-05-17;11.67;17.55
1;-3.35;40.48;1950-05-18;9.46;19.51
1;-3.35;40.48;1950-05-19;10.27;24.14
1;-3.35;40.48;1950-05-20;11.27;25.32
1;-3.35;40.48;1950-05-21;10.48;19.17
1;-3.35;40.48;1950-05-22;7.38;18.43
1;-3.35;40.48;1950-05-23;9.39;17.53
1;-3.35;40.48;1950-05-24;8.3;17.76
1;-3.35;40.48;1950-05-25;8.49;18.34
1;-3.35;40.48;1950-05-26;7.76;18.43
1;-3.35;40.48;1950-05-27;8.48;18.61
1;-3.35;40.48;1950-05-28;8.74;22.79
1;-3.35;40.48;1950-05-29;10.64;23.49
1;-3.35;40.48;1950-05-30;12.29;21.3
1;-3.35;40.48;1950-05-31;11.91;23.59
1;-3.35;40.48;1950-06-01;13.35;25.67
1;-3.35;40.48;1950-06-02;14.68;28.9
1;-3.35;40.48;1950-06-03;16.15;31.2
1;-3.35;40.48;1950-06-04;17.27;32.78
1;-3.35;40.48;1950-06-05;18.75;31.9
1;-3.35;40.48;1950-06-06;16.83;30.09
1;-3.35;40.48;1950-06-07;15.47;27.16
1;-3.35;40.48;1950-06-08;14.3;23.89
1;-3.35;40.48;1950-06-09;14.17;20.3
1;-3.35;40.48;1950-06-10;14.69;25.27
1;-3.35;40.48;1950-06-11;12.75;25.16
1;-3.35;40.48;1950-06-12;12.8;24.46
1;-3.35;40.48;1950-06-13;13.93;26.28
1;-3.35;40.48;1950-06-14;13.54;28.86
1;-3.35;40.48;1950-06-15;15.36;27.05
1;-3.35;40.48;1950-06-16;14.27;23.81
1;-3.35;40.48;1950-06-17;12.14;22.58
1;-3.35;40.48;1950-06-18;12.96;26.49
1;-3.35;40.48;1950-06-19;14.41;28.91
1;-3.35;40.48;1950-06-20;15.52;26.69
1;-3.35;40.48;1950-06-21;12.87;24.43
1;-3.35;40.48;1950-06-22;12.93;28.3
1;-3.35;40.48;1950-06-23;14.31;29.89
1;-3.35;40.48;1950-06-24;15.98;31.11
1;-3.35;40.48;1950-06-25;16.82;32.52
1;-3.35;40.48;1950-06-26;18.18;33.63
1;-3.35;40.48;1950-06-27;18.31;33.99
1;-3.35;40.48;1950-06-28;19.17;35.94
1;-3.35;40.48;1950-06-29;20.95;37.7
1;-3.35;40.48;1950-06-30;22.34;35.68
1;-3.35;40.48;1950-07-01;20.78;34.86
1;-3.35;40.48;1950-07-02;18.78;32.61
1;-3.35;40.48;1950-07-03;17.55;29.17
1;-3.35;40.48;1950-07-04;17.55;25.75
1;-3.35;40.48;1950-07-05;14.2;26.61
1;-3.35;40.48;1950-07-06;15.5;30.43
1;-3.35;40.48;1950-07-07;18.32;32.78
1;-3.35;40.48;1950-07-08;20.42;34.32
1;-3.35;40.48;1950-07-09;21.44;34.14
1;-3.35;40.48;1950-07-10;18.01;32.69
1;-3.35;40.48;1950-07-11;18.41;33.75
1;-3.35;40.48;1950-07-12;20.06;34.99
1;-3.35;40.48;1950-07-13;20.16;33.01
1;-3.35;40.48;1950-07-14;18.17;30.76
1;-3.35;40.48;1950-07-15;17.31;31.91
1;-3.35;40.48;1950-07-16;19.18;32.36
1;-3.35;40.48;1950-07-17;18.34;31.91
1;-3.35;40.48;1950-07-18;19.47;33.87
1;-3.35;40.48;1950-07-19;20.93;35.59
1;-3.35;40.48;1950-07-20;22.01;36.02
1;-3.35;40.48;1950-07-21;20.52;34.38
1;-3.35;40.48;1950-07-22;19.08;33.41
1;-3.35;40.48;1950-07-23;19.74;34.22
1;-3.35;40.48;1950-07-24;21.25;35.44
1;-3.35;40.48;1950-07-25;20.35;33.97
1;-3.35;40.48;1950-07-26;20.46;34.63
1;-3.35;40.48;1950-07-27;20.95;34.66
1;-3.35;40.48;1950-07-28;21.72;36.17
1;-3.35;40.48;1950-07-29;20.99;34.98
1;-3.35;40.48;1950-07-30;20.78;35.42
1;-3.35;40.48;1950-07-31;20.95;35.72
1;-3.35;40.48;1950-08-01;20.16;34.16
1;-3.35;40.48;1950-08-02;18.51;30.61
1;-3.35;40.48;1950-08-03;17.13;30.64
1;-3.35;40.48;1950-08-04;17.64;31.85
1;-3.35;40.48;1950-08-05;19.34;32.97
1;-3.35;40.48;1950-08-06;19.09;32.99
1;-3.35;40.48;1950-08-07;18.92;30.6
1;-3.35;40.48;1950-08-08;17.75;32.37
1;-3.35;40.48;1950-08-09;18.65;33.73
1;-3.35;40.48;1950-08-10;18.38;31.48
1;-3.35;40.48;1950-08-11;17.86;31.5
1;-3.35;40.48;1950-08-12;19.08;31.67
1;-3.35;40.48;1950-08-13;17.8;32.26
1;-3.35;40.48;1950-08-14;18.92;30.9
1;-3.35;40.48;1950-08-15;16.86;30.77
1;-3.35;40.48;1950-08-16;18.19;32.7
1;-3.35;40.48;1950-08-17;19.03;29.24
1;-3.35;40.48;1950-08-18;14.58;28.35
1;-3.35;40.48;1950-08-19;16.65;30.21
1;-3.35;40.48;1950-08-20;19.01;31.26
1;-3.35;40.48;1950-08-21;18.31;28.09
1;-3.35;40.48;1950-08-22;16.37;31.39
1;-3.35;40.48;1950-08-23;18.93;29.27
1;-3.35;40.48;1950-08-24;16.96;26.94
1;-3.35;40.48;1950-08-25;14.43;27.88
1;-3.35;40.48;1950-08-26;13.35;27.12
1;-3.35;40.48;1950-08-27;13.98;27.82
1;-3.35;40.48;1950-08-28;13.47;24.28
1;-3.35;40.48;1950-08-29;12.53;27.22
1;-3.35;40.48;1950-08-30;14.98;29.75
1;-3.35;40.48;1950-08-31;15.42;26.08
1;-3.35;40.48;1950-09-01;11.6;23.69
1;-3.35;40.48;1950-09-02;11.72;26.31
1;-3.35;40.48;1950-09-03;15.19;28.05
1;-3.35;40.48;1950-09-04;15.18;30.52
1;-3.35;40.48;1950-09-05;17.16;29.73
1;-3.35;40.48;1950-09-06;18.23;29.41
1;-3.35;40.48;1950-09-07;16.15;29.59
1;-3.35;40.48;1950-09-08;17.52;31.23
1;-3.35;40.48;1950-09-09;18.18;31.77
1;-3.35;40.48;1950-09-10;18.76;31.18
1;-3.35;40.48;1950-09-11;19.07;29.74
1;-3.35;40.48;1950-09-12;17.28;29.3
1;-3.35;40.48;1950-09-13;17.04;29.71
1;-3.35;40.48;1950-09-14;15.21;27.11
1;-3.35;40.48;1950-09-15;14.25;23.12
1;-3.35;40.48;1950-09-16;10.84;25.79
1;-3.35;40.48;1950-09-17;11.91;27.77
1;-3.35;40.48;1950-09-18;14.76;28.98
1;-3.35;40.48;1950-09-19;14.78;28.79
1;-3.35;40.48;1950-09-20;13.52;28.3
1;-3.35;40.48;1950-09-21;14.26;24.46
1;-3.35;40.48;1950-09-22;10.85;23.14
1;-3.35;40.48;1950-09-23;13.36;25.05
1;-3.35;40.48;1950-09-24;13.63;26.13
1;-3.35;40.48;1950-09-25;13.88;26.09
1;-3.35;40.48;1950-09-26;10.57;20.1
1;-3.35;40.48;1950-09-27;8.04;19.59
1;-3.35;40.48;1950-09-28;10.61;19.65
1;-3.35;40.48;1950-09-29;10.63;16.9
1;-3.35;40.48;1950-09-30;9.99;17.25
1;-3.35;40.48;1950-10-01;10.5;20.03
1;-3.35;40.48;1950-10-02;9.69;20.45
1;-3.35;40.48;1950-10-03;9.19;21.69
1;-3.35;40.48;1950-10-04;10.84;22.57
1;-3.35;40.48;1950-10-05;12.71;22.81
1;-3.35;40.48;1950-10-06;12.24;19.44
1;-3.35;40.48;1950-10-07;10.94;21.74
1;-3.35;40.48;1950-10-08;11.72;23.34
1;-3.35;40.48;1950-10-09;12.88;24.6
1;-3.35;40.48;1950-10-10;13.48;23.03
1;-3.35;40.48;1950-10-11;13.49;24.45
1;-3.35;40.48;1950-10-12;13.12;25.15
1;-3.35;40.48;1950-10-13;11.99;24.72
1;-3.35;40.48;1950-10-14;11.88;22.41
1;-3.35;40.48;1950-10-15;12.24;17.22
1;-3.35;40.48;1950-10-16;12.08;17.32
1;-3.35;40.48;1950-10-17;12.57;19.99
1;-3.35;40.48;1950-10-18;12.85;22.34
1;-3.35;40.48;1950-10-19;12.29;23.11
1;-3.35;40.48;1950-10-20;11.87;22.4
1;-3.35;40.48;1950-10-21;11.64;20.18
1;-3.35;40.48;1950-10-22;12.35;20.06
1;-3.35;40.48;1950-10-23;11.86;19
1;-3.35;40.48;1950-10-24;9.68;19.26
1;-3.35;40.48;1950-10-25;8.43;15.41
1;-3.35;40.48;1950-10-26;6.42;17.39
1;-3.35;40.48;1950-10-27;6.5;17.4
1;-3.35;40.48;1950-10-28;5.12;14.4
1;-3.35;40.48;1950-10-29;5.77;14.44
1;-3.35;40.48;1950-10-30;8.96;17.98
1;-3.35;40.48;1950-10-31;7.01;17.33
1;-3.35;40.48;1950-11-01;8.05;17.59
1;-3.35;40.48;1950-11-02;7.1;17.2
1;-3.35;40.48;1950-11-03;6.56;19.32
1;-3.35;40.48;1950-11-04;6.98;19.16
1;-3.35;40.48;1950-11-05;7.46;14.68
1;-3.35;40.48;1950-11-06;6.04;15.74
1;-3.35;40.48;1950-11-07;9.74;16.7
1;-3.35;40.48;1950-11-08;8.46;19.14
1;-3.35;40.48;1950-11-09;8.32;19.88
1;-3.35;40.48;1950-11-10;11.68;17.54
1;-3.35;40.48;1950-11-11;8.5;15.45
1;-3.35;40.48;1950-11-12;5.03;11.06
1;-3.35;40.48;1950-11-13;5.01;14.57
1;-3.35;40.48;1950-11-14;7.58;16.28
1;-3.35;40.48;1950-11-15;8.48;14.69
1;-3.35;40.48;1950-11-16;7.4;14.23
1;-3.35;40.48;1950-11-17;5.02;15.17
1;-3.35;40.48;1950-11-18;5.83;14.98
1;-3.35;40.48;1950-11-19;5.58;11.25
1;-3.35;40.48;1950-11-20;3.04;10.02
1;-3.35;40.48;1950-11-21;6.62;13.06
1;-3.35;40.48;1950-11-22;6.63;12.29
1;-3.35;40.48;1950-11-23;2.89;11.89
1;-3.35;40.48;1950-11-24;3.44;13.14
1;-3.35;40.48;1950-11-25;3.5;13.75
1;-3.35;40.48;1950-11-26;6.07;14.09
1;-3.35;40.48;1950-11-27;8.91;16.71
1;-3.35;40.48;1950-11-28;9.89;15.65
1;-3.35;40.48;1950-11-29;7.8;16.75
1;-3.35;40.48;1950-11-30;5.09;13.29
1;-3.35;40.48;1950-12-01;1.28;12.98
1;-3.35;40.48;1950-12-02;3.3;12.25
1;-3.35;40.48;1950-12-03;6.06;12.38
1;-3.35;40.48;1950-12-04;5.74;10.69
1;-3.35;40.48;1950-12-05;1.42;6.41
1;-3.35;40.48;1950-12-06;0.06;2.54
1;-3.35;40.48;1950-12-07;-1.75;5.06
1;-3.35;40.48;1950-12-08;-0.98;7.68
1;-3.35;40.48;1950-12-09;0.6;10.43
1;-3.35;40.48;1950-12-10;0.25;8.8
1;-3.35;40.48;1950-12-11;1.23;10.56
1;-3.35;40.48;1950-12-12;2.86;8.63
1;-3.35;40.48;1950-12-13;3.73;9.21
1;-3.35;40.48;1950-12-14;4.16;8.39
1;-3.35;40.48;1950-12-15;1.35;9.08
1;-3.35;40.48;1950-12-16;2.57;7.43
1;-3.35;40.48;1950-12-17;0.95;7.32
1;-3.35;40.48;1950-12-18;0.68;8.49
1;-3.35;40.48;1950-12-19;0.92;11.55
1;-3.35;40.48;1950-12-20;4.01;10.27
1;-3.35;40.48;1950-12-21;1.32;7.4
1;-3.35;40.48;1950-12-22;2.77;8.96
1;-3.35;40.48;1950-12-23;1.97;6.69
1;-3.35;40.48;1950-12-24;0.92;7.93
1;-3.35;40.48;1950-12-25;0.41;6.47
1;-3.35;40.48;1950-12-26;-0.42;5.95
1;-3.35;40.48;1950-12-27;-1.27;5.4
1;-3.35;40.48;1950-12-28;-2.21;4
1;-3.35;40.48;1950-12-29;-2.43;6.27
1;-3.35;40.48;1950-12-30;-2.27;5.54
1;-3.35;40.48;1950-12-31;-1.79;6.33
1;-3.35;40.48;1951-01-01;-0.06;8.45
1;-3.35;40.48;1951-01-02;1.93;7
1;-3.35;40.48;1951-01-03;-0.38;7.88
1;-3.35;40.48;1951-01-04;-2.34;7.68
1;-3.35;40.48;1951-01-05;-0.56;10.43
1;-3.35;40.48;1951-01-06;-1.64;9.95
1;-3.35;40.48;1951-01-07;-0.14;11.14
1;-3.35;40.48;1951-01-08;1.97;9.54
1;-3.35;40.48;1951-01-09;3;8.28
1;-3.35;40.48;1951-01-10;2.8;7.68
1;-3.35;40.48;1951-01-11;2.63;9.26
1;-3.35;40.48;1951-01-12;3.68;8.02
1;-3.35;40.48;1951-01-13;3.03;8.87
1;-3.35;40.48;1951-01-14;4.35;13.65
1;-3.35;40.48;1951-01-15;4.93;13.13
1;-3.35;40.48;1951-01-16;4.18;15.6
1;-3.35;40.48;1951-01-17;1.64;14.1
1;-3.35;40.48;1951-01-18;1.21;13.29
1;-3.35;40.48;1951-01-19;1.42;15.19
1;-3.35;40.48;1951-01-20;1.16;15.07
1;-3.35;40.48;1951-01-21;0.25;15.57
1;-3.35;40.48;1951-01-22;-0.01;10.01
1;-3.35;40.48;1951-01-23;1.72;7.37
1;-3.35;40.48;1951-01-24;-2;3.41
1;-3.35;40.48;1951-01-25;-3.32;7.31
1;-3.35;40.48;1951-01-26;0.54;4.76
1;-3.35;40.48;1951-01-27;-1.14;3.15
1;-3.35;40.48;1951-01-28;0.93;6.6
1;-3.35;40.48;1951-01-29;0.16;5.53
1;-3.35;40.48;1951-01-30;-3.11;6.79
1;-3.35;40.48;1951-01-31;-1.62;7.76
1;-3.35;40.48;1951-02-01;-0.93;10.22
1;-3.35;40.48;1951-02-02;0.15;11.12
1;-3.35;40.48;1951-02-03;-0.69;6.02
1;-3.35;40.48;1951-02-04;0.2;9.22
1;-3.35;40.48;1951-02-05;1.68;5.73
1;-3.35;40.48;1951-02-06;-0.74;3.92
1;-3.35;40.48;1951-02-07;1.1;9.09
1;-3.35;40.48;1951-02-08;5.54;10.92
1;-3.35;40.48;1951-02-09;1.74;7.82
1;-3.35;40.48;1951-02-10;1.29;6.53
1;-3.35;40.48;1951-02-11;-0.01;5.26
1;-3.35;40.48;1951-02-12;0.54;5.88
1;-3.35;40.48;1951-02-13;1.06;8.11
1;-3.35;40.48;1951-02-14;1.12;7.54
1;-3.35;40.48;1951-02-15;-1.92;9.46
1;-3.35;40.48;1951-02-16;-0.07;10.65
1;-3.35;40.48;1951-02-17;4.09;12.08
1;-3.35;40.48;1951-02-18;7.54;11.44
1;-3.35;40.48;1951-02-19;5.98;13.33
1;-3.35;40.48;1951-02-20;4.95;12.75
1;-3.35;40.48;1951-02-21;5.07;10.58
1;-3.35;40.48;1951-02-22;2.48;10.15
1;-3.35;40.48;1951-02-23;1.88;9.14
1;-3.35;40.48;1951-02-24;4.37;10.55
1;-3.35;40.48;1951-02-25;1.3;7.69
1;-3.35;40.48;1951-02-26;0.23;9.66
1;-3.35;40.48;1951-02-27;-1.16;11.08
1;-3.35;40.48;1951-02-28;1.05;11.53
1;-3.35;40.48;1951-03-01;0.56;11.76
1;-3.35;40.48;1951-03-02;-1.67;12.82
1;-3.35;40.48;1951-03-03;0.17;13.86
1;-3.35;40.48;1951-03-04;-0.26;7.33
1;-3.35;40.48;1951-03-05;1.35;7.31
1;-3.35;40.48;1951-03-06;-0.73;11.19
1;-3.35;40.48;1951-03-07;-0.15;8.43
1;-3.35;40.48;1951-03-08;0.38;6.96
1;-3.35;40.48;1951-03-09;0.96;8.68
1;-3.35;40.48;1951-03-10;0.65;9.43
1;-3.35;40.48;1951-03-11;6.03;10.89
1;-3.35;40.48;1951-03-12;4.44;11.21
1;-3.35;40.48;1951-03-13;3.81;10.94
1;-3.35;40.48;1951-03-14;1.49;12.09
1;-3.35;40.48;1951-03-15;6.4;15.59
1;-3.35;40.48;1951-03-16;11.74;18.68
1;-3.35;40.48;1951-03-17;9.65;17.87
1;-3.35;40.48;1951-03-18;9.29;16.04
1;-3.35;40.48;1951-03-19;7.58;14.92
1;-3.35;40.48;1951-03-20;7.44;20.29
1;-3.35;40.48;1951-03-21;7.28;21.33
1;-3.35;40.48;1951-03-22;7.89;22.01
1;-3.35;40.48;1951-03-23;6.18;23.68
1;-3.35;40.48;1951-03-24;7.88;16.53
1;-3.35;40.48;1951-03-25;2.26;14.02
1;-3.35;40.48;1951-03-26;2.17;17.58
1;-3.35;40.48;1951-03-27;3.38;21.23
1;-3.35;40.48;1951-03-28;5.84;17.25
1;-3.35;40.48;1951-03-29;6.89;15.33
1;-3.35;40.48;1951-03-30;4.49;12.16
1;-3.35;40.48;1951-03-31;0.95;13.19
1;-3.35;40.48;1951-04-01;-0.14;17.66
1;-3.35;40.48;1951-04-02;3.74;16.46
1;-3.35;40.48;1951-04-03;2.33;15.7
1;-3.35;40.48;1951-04-04;1.23;18.72
1;-3.35;40.48;1951-04-05;6.7;20.9
1;-3.35;40.48;1951-04-06;8.27;21.04
1;-3.35;40.48;1951-04-07;6.42;20.22
1;-3.35;40.48;1951-04-08;4.28;16.67
1;-3.35;40.48;1951-04-09;2.5;20.4
1;-3.35;40.48;1951-04-10;4.04;13.11
1;-3.35;40.48;1951-04-11;2.85;11.94
1;-3.35;40.48;1951-04-12;0.14;17.17
1;-3.35;40.48;1951-04-13;1.67;21.57
1;-3.35;40.48;1951-04-14;3.65;23.4
1;-3.35;40.48;1951-04-15;7.7;23.68
1;-3.35;40.48;1951-04-16;6.79;24.51
1;-3.35;40.48;1951-04-17;10.64;16.36
1;-3.35;40.48;1951-04-18;8.29;21.84
1;-3.35;40.48;1951-04-19;10.79;20.41
1;-3.35;40.48;1951-04-20;7.97;19.89
1;-3.35;40.48;1951-04-21;7.46;16.7
1;-3.35;40.48;1951-04-22;8.15;17.18
1;-3.35;40.48;1951-04-23;7.35;16.7
1;-3.35;40.48;1951-04-24;8.06;11.28
1;-3.35;40.48;1951-04-25;7.15;16.19
1;-3.35;40.48;1951-04-26;5.6;16.56
1;-3.35;40.48;1951-04-27;9.88;17.94
1;-3.35;40.48;1951-04-28;7.2;16.63
1;-3.35;40.48;1951-04-29;2.67;15.34
1;-3.35;40.48;1951-04-30;5.17;14.09
1;-3.35;40.48;1951-05-01;8.44;18.98
1;-3.35;40.48;1951-05-02;5.32;18.76
1;-3.35;40.48;1951-05-03;7.02;15.92
1;-3.35;40.48;1951-05-04;4.1;17.06
1;-3.35;40.48;1951-05-05;6.72;15.46
1;-3.35;40.48;1951-05-06;7.14;15
1;-3.35;40.48;1951-05-07;5.82;13.8
1;-3.35;40.48;1951-05-08;4.64;14.98
1;-3.35;40.48;1951-05-09;3.28;10.55
1;-3.35;40.48;1951-05-10;0.15;9.96
1;-3.35;40.48;1951-05-11;3.37;13.71
1;-3.35;40.48;1951-05-12;6.08;14.98
1;-3.35;40.48;1951-05-13;3.37;16.48
1;-3.35;40.48;1951-05-14;5.15;19.03
1;-3.35;40.48;1951-05-15;4.81;19.05
1;-3.35;40.48;1951-05-16;5.15;21.35
1;-3.35;40.48;1951-05-17;7.78;23.43
1;-3.35;40.48;1951-05-18;7.39;21.16
1;-3.35;40.48;1951-05-19;3.5;20.2
1;-3.35;40.48;1951-05-20;10.2;18.09
1;-3.35;40.48;1951-05-21;11.64;21.81
1;-3.35;40.48;1951-05-22;10.89;25.25
1;-3.35;40.48;1951-05-23;11.38;27.99
1;-3.35;40.48;1951-05-24;13.04;26.52
1;-3.35;40.48;1951-05-25;13.96;23.66
1;-3.35;40.48;1951-05-26;9.67;17.89
1;-3.35;40.48;1951-05-27;8.64;18.47
1;-3.35;40.48;1951-05-28;8.46;20.28
1;-3.35;40.48;1951-05-29;8.43;18.06
1;-3.35;40.48;1951-05-30;8.63;18.13
1;-3.35;40.48;1951-05-31;7.32;18.52
1;-3.35;40.48;1951-06-01;7.59;21.98
1;-3.35;40.48;1951-06-02;8.15;25.3
1;-3.35;40.48;1951-06-03;13.72;20.15
1;-3.35;40.48;1951-06-04;10.31;21.91
1;-3.35;40.48;1951-06-05;10.37;24.41
1;-3.35;40.48;1951-06-06;12.15;25.4
1;-3.35;40.48;1951-06-07;13.38;21.15
1;-3.35;40.48;1951-06-08;10.11;19.75
1;-3.35;40.48;1951-06-09;9.43;23.43
1;-3.35;40.48;1951-06-10;10.28;27.9
1;-3.35;40.48;1951-06-11;14.75;30.18
1;-3.35;40.48;1951-06-12;15.3;31.95
1;-3.35;40.48;1951-06-13;17.11;34.39
1;-3.35;40.48;1951-06-14;16.22;34.46
1;-3.35;40.48;1951-06-15;17.94;34.17
1;-3.35;40.48;1951-06-16;17.23;33.98
1;-3.35;40.48;1951-06-17;18.79;32.22
1;-3.35;40.48;1951-06-18;17.35;29.78
1;-3.35;40.48;1951-06-19;14.63;28.95
1;-3.35;40.48;1951-06-20;14.68;31.68
